,index,title,slide_url,paper_url,filename
119,119,Finding Friend and Foe in Multi-Agent Games,nips.cc/media/neurips-2019/Slides/15760.pdf,proceedings.neurips.cc/paper/2019/file/912d2b1c7b2826caf99687388d2e8f7c-Paper.pdf,119.pdf
120,120,Time/Accuracy Tradeoffs for Learning a ReLU with respect to Gaussian Marginals,nips.cc/media/neurips-2019/Slides/15872.pdf,proceedings.neurips.cc/paper/2019/file/067a26d87265ea39030f5bd82408ce7c-Paper.pdf,120.pdf
121,121,SIC-MMAB: Synchronisation Involves Communication in Multiplayer Multi-Armed Bandits,eboursier.github.io/files/2019-12-11-sicmmab.pdf,proceedings.neurips.cc/paper/2019/file/c4127b9194fe8562c64dc0f5bf2c93bc-Paper.pdf,121.pdf
122,122,Multimodal Model-Agnostic Meta-Learning via Task-Aware Modulation,vuoristo.github.io/MMAML/mmaml_slides.pdf,proceedings.neurips.cc/paper/2019/file/e4da3b7fbbce2345d7772b0674a318d5-Paper.pdf,122.pdf
123,123,Recovering Bandits,nips.cc/media/neurips-2019/Slides/15818.pdf,proceedings.neurips.cc/paper/2019/file/9a093d729036a5bd4736e03c5d634501-Paper.pdf,123.pdf
124,124,Efficient Meta Learning via Minibatch Proximal Update,nips.cc/media/neurips-2019/Slides/15706.pdf,proceedings.neurips.cc/paper/2019/file/8c235f89a8143a28a1d6067e959dd858-Paper.pdf,124.pdf
125,125,Generalization Bounds for Neural Networks via Approximate Description Length,nips.cc/media/neurips-2019/Slides/15874.pdf,proceedings.neurips.cc/paper/2019/file/860b37e28ec7ba614f00f9246949561d-Paper.pdf,125.pdf
126,126,Model Selection for Contextual Bandits,nips.cc/media/neurips-2019/Slides/15819.pdf,proceedings.neurips.cc/paper/2019/file/433371e69eb202f8e7bc8ec2c8d48021-Paper.pdf,126.pdf
127,127,Small ReLU networks are powerful memorizers: a tight analysis of memorization capacity,chulheey.mit.edu/wp-content/uploads/sites/12/2019/10/yun2019small_slides.pdf,proceedings.neurips.cc/paper/2019/file/dbea3d0e2a17c170c412c74273778159-Paper.pdf,127.pdf
128,128,Distribution-Independent PAC Learning of Halfspaces with Massart Noise,www.iliasdiakonikolas.org/massart-neurips19.pdf,proceedings.neurips.cc/paper/2019/file/358aee4cc897452c00244351e4d91f69-Paper.pdf,128.pdf
129,129,Geometry-Aware Neural Rendering,josh-tobin.com/assets/pdf/geometry_aware_neural_rendering_102719.pdf,proceedings.neurips.cc/paper/2019/file/a6e4f250fb5c56aaf215a236c64e5b0a-Paper.pdf,129.pdf
130,130,On Making Stochastic Classifiers Deterministic,www.mayagupta.org/NeurIPS_2019_-_On_Making_Stochastic_Classifiers_Deterministic_-_Slides.pdf,proceedings.neurips.cc/paper/2019/file/5fc34ed307aac159a30d81181c99847e-Paper.pdf,130.pdf
131,131,Beyond Online Balanced Descent: An Optimal Algorithm for Smoothed Online Optimization,nips.cc/media/neurips-2019/Slides/15821.pdf,proceedings.neurips.cc/paper/2019/file/9f36407ead0629fc166f14dde7970f68-Paper.pdf,131.pdf
132,132,Graph-based Discriminators: Sample Complexity and Expressiveness,nips.cc/media/neurips-2019/Slides/15765.pdf,proceedings.neurips.cc/paper/2019/file/e2eabaf96372e20a9e3d4b5f83723a61-Paper.pdf,132.pdf
133,133,Learning by Abstraction: The Neural State Machine,cs.stanford.edu/people/dorarad/nsm.pdf,proceedings.neurips.cc/paper/2019/file/c20a7ce2a627ba838cfbff082db35197-Paper.pdf,133.pdf
134,134,Nearly Tight Bounds for Robust Proper Learning of Halfspaces with a Margin,www.iliasdiakonikolas.org/neurips19-margin.pdf,proceedings.neurips.cc/paper/2019/file/3557a86db669836730d946052d988e46-Paper.pdf,134.pdf
135,135,An adaptive nearest neighbor rule for classification,cseweb.ucsd.edu/~dasgupta/slides/adaptive-knn-slides.pdf,proceedings.neurips.cc/paper/2019/file/a6a767bbb2e3513233f942e0ff24272c-Paper.pdf,135.pdf
136,136,Optimal Stochastic and Online Learning with Individual Iterates,nips.cc/media/neurips-2019/Slides/15823.pdf,proceedings.neurips.cc/paper/2019/file/332647f433a1c10fa2e2ae04abfdf83e-Paper.pdf,136.pdf
137,137,Self-Critical Reasoning for Robust Visual Question Answering,nips.cc/media/neurips-2019/Slides/15711.pdf,proceedings.neurips.cc/paper/2019/file/33b879e7ab79f56af1e88359f9314a10-Paper.pdf,137.pdf
138,138,Multilabel reductions: what is my loss optimising?,akmenon.github.io/papers/multilabel_reductions/multilabel_slides.pdf,proceedings.neurips.cc/paper/2019/file/da647c549dde572c2c5edc4f5bef039c-Paper.pdf,138.pdf
139,139,Online Learning via the Differential Privacy Lens,nips.cc/media/neurips-2019/Slides/15824.pdf,proceedings.neurips.cc/paper/2019/file/c36b1132ac829ece87dda55d77ac06a4-Paper.pdf,139.pdf
140,140,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,nips.cc/media/neurips-2019/Slides/15712.pdf,proceedings.neurips.cc/paper/2019/file/4496bf24afe7fab6f046bf4923da8de6-Paper.pdf,140.pdf
141,141,Nonparametric Contextual Bandits in Metric Spaces with Unknown Metric,people.orie.cornell.edu/cleeyu/ApproxZooming_Neurips.pdf,proceedings.neurips.cc/paper/2019/file/aceacd5df18526f1d96ee1b9714e95eb-Paper.pdf,141.pdf
142,142,Pure Exploration with Multiple Correct Answers,wouterkoolen.info/Talks/2019-03-22.pdf,proceedings.neurips.cc/paper/2019/file/60cb558c40e4f18479664069d9642d5a-Paper.pdf,142.pdf
143,143,Sequential Experimental Design for Transductive Linear Bandits,lalitjain.com/files/linear_bandits.pdf,proceedings.neurips.cc/paper/2019/file/8ba6c657b03fc7c8dd4dff8e45defcd2-Paper.pdf,143.pdf
144,144,SIC-MMAB: Synchronisation Involves Communication in Multiplayer Multi-Armed Bandits,eboursier.github.io/files/2019-12-11-sicmmab.pdf,proceedings.neurips.cc/paper/2019/file/c4127b9194fe8562c64dc0f5bf2c93bc-Paper.pdf,144.pdf
145,145,Multilabel reductions: what is my loss optimising?,akmenon.github.io/papers/multilabel_reductions/multilabel_slides.pdf,proceedings.neurips.cc/paper/2019/file/da647c549dde572c2c5edc4f5bef039c-Paper.pdf,145.pdf
146,146,Multimodal Model-Agnostic Meta-Learning via Task-Aware Modulation,vuoristo.github.io/MMAML/mmaml_slides.pdf,proceedings.neurips.cc/paper/2019/file/e4da3b7fbbce2345d7772b0674a318d5-Paper.pdf,146.pdf
147,147,Neural Relational Inference with Fast Modular Meta-learning,lis.csail.mit.edu/alet/NRI_modular_metalearning_slides.pdf,proceedings.neurips.cc/paper/2019/file/b294504229c668e750dfcc4ea9617f0a-Paper.pdf,147.pdf
148,148,Unsupervised Curricula for Visual Meta-Reinforcement Learning,github.com/ajabri/ajabri.github.io/raw/master/files/neurips2019.slides.pdf,proceedings.neurips.cc/paper/2019/file/d5a28f81834b6df2b6db6d3e5e2635c7-Paper.pdf,148.pdf
149,149,Batched Multi-armed Bandits Problem,web.stanford.edu/~yjhan/batched_bandit_slides.pdf,proceedings.neurips.cc/paper/2019/file/20f07591c6fcb220ffe637cda29bb3f6-Paper.pdf,149.pdf
150,150,Implicitly learning to reason in first-order logic,www.cse.wustl.edu/~bjuba/presentations/pac_fol.pdf,proceedings.neurips.cc/paper/2019/file/09fb05dd477d4ae6479985ca56c5a12d-Paper.pdf,150.pdf
151,151,Blow: a single-scale hyperconditioned flow for non-parallel raw-audio voice conversion,blowconversions.github.io/joanserra-blow-compressed.pdf,proceedings.neurips.cc/paper/2019/file/9426c311e76888b3b2368150cd05f362-Paper.pdf,151.pdf
152,152,Correlated Uncertainty for Learning Dense Correspondences from Noisy Labels,nneverova.github.io/npapers/densepose_neurips_cameraready_slides.pdf,proceedings.neurips.cc/paper/2019/file/53fde96fcc4b4ce72d7739202324cd49-Paper.pdf,152.pdf
153,153,Drill-down: Interactive Retrieval of Complex Scenes using Natural Language Queries,www.cs.virginia.edu/~ft3ex/projects/drilldown/DrillDown_slides.pdf,proceedings.neurips.cc/paper/2019/file/471c75ee6643a10934502bdafee198fb-Paper.pdf,153.pdf
154,154,Neural Diffusion Distance for Image Segmentation,gr.xjtu.edu.cn/c/document_library/get_file?folderId=1401787&name=DLFE-124079.pdf,proceedings.neurips.cc/paper/2019/file/fa3a3c407f82377f55c19c5d403335c7-Paper.pdf,154.pdf
155,155,Predicting the Politics of an Image Using Webly Supervised Data,www.cs.pitt.edu/~chris/politics/slides.pdf,proceedings.neurips.cc/paper/2019/file/e4dd5528f7596dcdf871aa55cfccc53c-Paper.pdf,155.pdf
156,156,Crowdsourcing via Pairwise Co-occurrences: Identifiability and Algorithms,people.oregonstate.edu/~ibrahish/crowdsourcing.pdf,proceedings.neurips.cc/paper/2019/file/c0e19ce0dbabbc0d17a4f8d4324cc8e3-Paper.pdf,156.pdf
157,157,A Tensorized Transformer for Language Modeling,maxindian.github.io/IntroductionAndSilde/1322_PPT_NeurIPS2019.pdf,proceedings.neurips.cc/paper/2019/file/dc960c46c38bd16e953d97cdeefdbc68-Paper.pdf,157.pdf
158,158,Geometry-Aware Neural Rendering,josh-tobin.com/assets/pdf/geometry_aware_neural_rendering_102719.pdf,proceedings.neurips.cc/paper/2019/file/a6e4f250fb5c56aaf215a236c64e5b0a-Paper.pdf,158.pdf
159,159,Learning by Abstraction: The Neural State Machine,cs.stanford.edu/people/dorarad/nsm.pdf,proceedings.neurips.cc/paper/2019/file/c20a7ce2a627ba838cfbff082db35197-Paper.pdf,159.pdf
160,160,Bias Correction of Learned Generative Models using Likelihood-Free Importance Weighting,aditya-grover.github.io/files/talks/neurips19.pdf,proceedings.neurips.cc/paper/2019/file/d76d8deea9c19cc9aaf2237d2bf2f785-Paper.pdf,160.pdf
161,161,Integer Discrete Flows and Lossless Compression,github.com/jornpeters/integer_discrete_flows/raw/master/media/IDF_slides.pdf,proceedings.neurips.cc/paper/2019/file/9e9a30b74c49d07d8150c8c83b1ccf07-Paper.pdf,161.pdf
162,162,A unified variance-reduced accelerated gradient method for convex optimization,zhizeli.github.io/files/Varag_slides.pdf,proceedings.neurips.cc/paper/2019/file/add5aebfcb33a2206b6497d53bc4f309-Paper.pdf,162.pdf
163,163,Primal-Dual Block Generalized Frank-Wolfe,users.oden.utexas.edu/~leiqi/PDBFW.pdf,proceedings.neurips.cc/paper/2019/file/fb03a0f2f5d94af4a5c0890fff0ef6e0-Paper.pdf,163.pdf
164,164,Function-Space Distributions over Kernels,wjmaddox.github.io/assets/fkl-slides.pdf,proceedings.neurips.cc/paper/2019/file/39d929972619274cc9066307f707d002-Paper.pdf,164.pdf
165,165,Tensor Monte Carlo: Particle Methods for the GPU era,github.com/LaurenceA/tensor-monte-carlo-talk/raw/master/talk.pdf,proceedings.neurips.cc/paper/2019/file/a6197a578fe7778e8d49a95ac425bcfc-Paper.pdf,165.pdf
166,166,Towards Optimal Off-Policy Evaluation for Reinforcement Learning with Marginalized Importance Sampling,tengyangxie.github.io/resources/MIS_slides_2019.pdf,proceedings.neurips.cc/paper/2019/file/4ffb0d2ba92f664c2281970110a2e071-Paper.pdf,166.pdf
167,167,An adaptive nearest neighbor rule for classification,cseweb.ucsd.edu/~dasgupta/slides/adaptive-knn-slides.pdf,proceedings.neurips.cc/paper/2019/file/a6a767bbb2e3513233f942e0ff24272c-Paper.pdf,167.pdf
168,168,Distribution-Independent PAC Learning of Halfspaces with Massart Noise,www.iliasdiakonikolas.org/massart-neurips19.pdf,proceedings.neurips.cc/paper/2019/file/358aee4cc897452c00244351e4d91f69-Paper.pdf,168.pdf
169,169,On Making Stochastic Classifiers Deterministic,www.mayagupta.org/NeurIPS_2019_-_On_Making_Stochastic_Classifiers_Deterministic_-_Slides.pdf,proceedings.neurips.cc/paper/2019/file/5fc34ed307aac159a30d81181c99847e-Paper.pdf,169.pdf
170,170,Semi-Parametric Efficient Policy Learning with Continuous Actions,vsyrgkanis.com/camera_ready/neurips19/policy_learning/continuous_policy_optimization.pdf,proceedings.neurips.cc/paper/2019/file/08b7dc6e8b36bcaac15847827b7951a9-Paper.pdf,170.pdf
171,171,Small ReLU networks are powerful memorizers: a tight analysis of memorization capacity,chulheey.mit.edu/wp-content/uploads/sites/12/2019/10/yun2019small_slides.pdf,proceedings.neurips.cc/paper/2019/file/dbea3d0e2a17c170c412c74273778159-Paper.pdf,171.pdf
172,172,Variance Reduction for Matrix Games,nips.cc/media/neurips-2019/Slides/15826.pdf,proceedings.neurips.cc/paper/2019/file/6c442e0e996fa84f344a14927703a8c1-Paper.pdf,172.pdf
173,173,Optimizing Generalized Rate Metrics with Three Players,www.mayagupta.org/GeneralizedRateMetrics_NeurIPS2019.pdf,proceedings.neurips.cc/paper/2019/file/3ce257b311e5acf849992f5a675188e8-Paper.pdf,173.pdf
174,174,Provably Robust Deep Learning via Adversarially Trained Smoothed Classifiers,nips.cc/media/neurips-2019/Slides/15827.pdf,proceedings.neurips.cc/paper/2019/file/3a24b25a7b092a252166a1641ae953e7-Paper.pdf,174.pdf
175,175,Modeling Conceptual Understanding in Image Reference Games,nips.cc/media/neurips-2019/Slides/15771.pdf,proceedings.neurips.cc/paper/2019/file/df308fd90635b28d82558cf580c73ed9-Paper.pdf,175.pdf
176,176,Implicit Regularization in Deep Matrix Factorization,nips.cc/media/neurips-2019/Slides/15715.pdf,proceedings.neurips.cc/paper/2019/file/c0c783b5fc0d7d808f1d14a6e9c8280d-Paper.pdf,176.pdf
177,177,Adversarial Music: Real world Audio Adversary against Wake-word Detection System,nips.cc/media/neurips-2019/Slides/15828.pdf,proceedings.neurips.cc/paper/2019/file/ebbdfea212e3a756a1fded7b35578525-Paper.pdf,177.pdf
178,178,This Looks Like That: Deep Learning for Interpretable Image Recognition,nips.cc/media/neurips-2019/Slides/15772.pdf,proceedings.neurips.cc/paper/2019/file/adf7ee2dcf142b0e11888e72b43fcb75-Paper.pdf,178.pdf
179,179,Convergence of Adversarial Training in Overparametrized Neural Networks,tianle.website/files/adv_converge_slides.pdf,proceedings.neurips.cc/paper/2019/file/348a38cd25abeab0e440f37510e9b1fa-Paper.pdf,179.pdf
180,180,Splitting Steepest Descent for Growing Neural Architectures ,nips.cc/media/neurips-2019/Slides/15718.pdf,proceedings.neurips.cc/paper/2019/file/3a01fc0853ebeba94fde4d1cc6fb842a-Paper.pdf,180.pdf
181,181,Infra-slow brain dynamics as a marker for cognitive function and decline,nips.cc/media/neurips-2019/Slides/15887.pdf,proceedings.neurips.cc/paper/2019/file/7f6caf1f0ba788cd7953d817724c2b6e-Paper.pdf,181.pdf
182,182,BatchBALD: Efficient and Diverse Batch Acquisition for Deep Bayesian Active Learning,www.cs.ox.ac.uk/people/joost.vanamersfoort/batchbald_slides_neurips.pdf,proceedings.neurips.cc/paper/2019/file/95323660ed2124450caaac2c46b5ed90-Paper.pdf,182.pdf
183,183,Bayesian Batch Active Learning as Sparse Subset Approximation,www.robertpinsler.com/projects/acs/presentation.pdf,proceedings.neurips.cc/paper/2019/file/84c2d4860a0fc27bcf854c444fb8b400-Paper.pdf,183.pdf
184,184,Improving Black-box Adversarial Attacks with a Transfer-based Prior,ml.cs.tsinghua.edu.cn/~shuyu/p-rgf/p-rgf.pdf,proceedings.neurips.cc/paper/2019/file/32508f53f24c46f685870a075eaaa29c-Paper.pdf,184.pdf
185,185,Invariance-inducing regularization using worst-case transformations suffices to boost accuracy and spatial robustness,www.fanny-yang.de/ResearchWork/spatial_short_slides.pdf,proceedings.neurips.cc/paper/2019/file/1d01bd2e16f57892f0954902899f0692-Paper.pdf,185.pdf
186,186,On Robustness to Adversarial Examples and Polynomial Optimization,users.eecs.northwestern.edu/~aravindv/Adversarial_Robustness.pdf,proceedings.neurips.cc/paper/2019/file/107878346e1d8f8fe6af7a7a588aa807-Paper.pdf,186.pdf
187,187,Outlier-robust estimation of a sparse linear model using $\ell_1$-penalized Huber's $M$-estimator,statmathappli.mia.inra.fr/statmathappli/sites/default/files/presentations_2019/thompson_Presentation_Frejus2019.pdf,proceedings.neurips.cc/paper/2019/file/f0d7053396e765bf52de12133cf1afe8-Paper.pdf,187.pdf
188,188,Robust Attribution Regularization,pages.cs.wisc.edu/~jiefeng/docs/neurips2019/slides.pdf,proceedings.neurips.cc/paper/2019/file/172ef5a94b4dd0aa120c6878fc29f70c-Paper.pdf,188.pdf
189,189,Dynamic Incentive-Aware Learning: Robust Pricing in Contextual Auctions,faculty.marshall.usc.edu/Adel-Javanmard/Slides/GJM_robust_learning_NIPS_2019.pdf,proceedings.neurips.cc/paper/2019/file/717d8b3d60d9eea997b35b02b6a4e867-Paper.pdf,189.pdf
190,190,Stochastic Bandits with Context Distributions,las.inf.ethz.ch/files/kirschner19context_talk.pdf,proceedings.neurips.cc/paper/2019/file/a6b964c0bb675116a15ef1325b01ff45-Paper.pdf,190.pdf
191,191,Optimizing Generalized Rate Metrics with Three Players,www.mayagupta.org/GeneralizedRateMetrics_NeurIPS2019.pdf,proceedings.neurips.cc/paper/2019/file/3ce257b311e5acf849992f5a675188e8-Paper.pdf,191.pdf
192,192,Deep Supervised Summarization: Algorithm and Application to Learning Instructions,khoury.neu.edu/home/eelhami/publications/neurips19_supfl.pdf,proceedings.neurips.cc/paper/2019/file/3a066bda8c96b9478bb0512f0a43028c-Paper.pdf,192.pdf
193,193,Private Hypothesis Selection,www.gautamkamath.com/talks/phs_neurips.pdf,proceedings.neurips.cc/paper/2019/file/9778d5d219c5080b9a6a17bef029331c-Paper.pdf,193.pdf
194,194,Locally Private Learning without Interaction Requires Separation,vtaly.net/slides/Adaptive-LPD-long-talk.pdf,proceedings.neurips.cc/paper/2019/file/d01c25576ff1c53de58e0e6970a2d510-Paper.pdf,194.pdf
195,195,Convergence of Adversarial Training in Overparametrized Neural Networks,tianle.website/files/adv_converge_slides.pdf,proceedings.neurips.cc/paper/2019/file/348a38cd25abeab0e440f37510e9b1fa-Paper.pdf,195.pdf
196,196,Modeling Tabular data using Conditional GAN,leix28.github.io/static/NeurIPS2019_TGAN_poster.pdf,proceedings.neurips.cc/paper/2019/file/254ed7d2de3b23ab10936522dd547b78-Paper.pdf,196.pdf
197,197,CNN^{2}: Viewpoint Generalization via a Binocular Vision,www.cs.nthu.edu.tw/~shwu/pubs/shwu-neurips-19-slides.pdf,proceedings.neurips.cc/paper/2019/file/dabd8d2ce74e782c65a973ef76fd540b-Paper.pdf,197.pdf
198,198,Neural Similarity Learning,wyliu.com/papers/LiuNSL2019_slides.pdf,proceedings.neurips.cc/paper/2019/file/a7a3d70c6d17a73140918996d03c014f-Paper.pdf,198.pdf
199,199,A Bayesian Theory of Conformity in Collective Decision Making,homes.cs.washington.edu/~koosha/files/khalvati_NeurIPS19_slides.pdf,proceedings.neurips.cc/paper/2019/file/15212f24321aa2c3dc8e9acf820f3c15-Paper.pdf,199.pdf
200,200,A neurally plausible model for online recognition and postdiction in a dynamical environment,kevin-w-li.github.io/pubs/ddc_postdict_tricentre.pdf,proceedings.neurips.cc/paper/2019/file/9a0ee0a9e7a42d2d69b8f86b3a0756b1-Paper.pdf,200.pdf
201,201,Competitive Gradient Descent,f-t-s.github.io/assets/pdf/slides_cgd.pdf,proceedings.neurips.cc/paper/2019/file/56c51a39a7c77d8084838cc920585bd0-Paper.pdf,201.pdf
202,202,"The Step Decay Schedule: A Near Optimal, Geometrically Decaying Learning Rate Procedure For Least Squares",praneethnetrapalli.org/FinalIterate-StepDecay.pdf,proceedings.neurips.cc/paper/2019/file/2f4059ce1227f021edc5d9c6f0f17dc1-Paper.pdf,202.pdf
203,203,Search on the Replay Buffer: Bridging Planning and Reinforcement Learning,ben-eysenbach.github.io/images/sorb_slides.pdf,proceedings.neurips.cc/paper/2019/file/5c48ff18e0a47baaf81d8b8ea51eec92-Paper.pdf,203.pdf
204,204,Gradient Information for Representation and Modeling,jding.org/jie-uploads/2019/10/PDF-of-slides-summarizing-the-paper.pdf,proceedings.neurips.cc/paper/2019/file/6d9c547cf146054a5a720606a7694467-Paper.pdf,204.pdf
205,205,Understanding Sparse JL for Feature Hashing,mjagadeesan.github.io/NeurIPSSlides.pdf,proceedings.neurips.cc/paper/2019/file/502cc2c94be1a7c4ca7ef25b8b50bc04-Paper.pdf,205.pdf
206,206,On the Downstream Performance of Compressed Word Embeddings,nips.cc/media/Slides/nips/2019/westexhibitionhalla(12-15-50)-12-16-05-15834-on_the_downstre.pdf,proceedings.neurips.cc/paper/2019/file/faf02b2358de8933f480a146f4d2d98e-Paper.pdf,206.pdf
207,207,A Nonconvex Approach for Exact and Efficient Multichannel Sparse Blind Deconvolution,qingqu06.github.io/pdf/MCSBD.pdf,proceedings.neurips.cc/paper/2019/file/02e656adee09f8394b402d9958389b7d-Paper.pdf,207.pdf
208,208,CPM-Nets: Cross Partial Multi-View Networks,github.com/hanmenghan/CPM_Nets/raw/master/slides/CPM-Nets%20Cross%20Partial%20Multi-View%20Networks.pdf,proceedings.neurips.cc/paper/2019/file/11b9842e0a271ff252c1903e7132cd68-Paper.pdf,208.pdf
209,209,Theoretical Analysis of Adversarial Learning: A Minimax Approach,nips.cc/media/neurips-2019/Slides/15723.pdf,proceedings.neurips.cc/paper/2019/file/16bda725ae44af3bb9316f416bd13b1b-Paper.pdf,209.pdf
210,210,Making AI Forget You: Data Deletion in Machine Learning,nips.cc/media/neurips-2019/Slides/15891.pdf,proceedings.neurips.cc/paper/2019/file/cb79f8fa58b91d3af6c9c991f63962d3-Paper.pdf,210.pdf
211,211,Numerically Accurate Hyperbolic Embeddings Using Tiling-Based Models,nips.cc/media/neurips-2019/Slides/15836.pdf,proceedings.neurips.cc/paper/2019/file/82c2559140b95ccda9c6ca4a8b981f1e-Paper.pdf,211.pdf
212,212,Generalization Error Analysis of Quantized Compressive Learning,nips.cc/media/neurips-2019/Slides/15780.pdf,proceedings.neurips.cc/paper/2019/file/1a638db8311430c6c018bf21e1a0b7fb-Paper.pdf,212.pdf
213,213,Statistical bounds for entropic optimal transport: sample complexity and the central limit theorem,nips.cc/media/neurips-2019/Slides/15724.pdf,proceedings.neurips.cc/paper/2019/file/5acdc9ca5d99ae66afdfe1eea0e3b26b-Paper.pdf,213.pdf
214,214,On Testing for Biases in Peer Review,www.cs.cmu.edu/afs/cs.cmu.edu/user/istelmak/www/neurips2019/slides.pdf,proceedings.neurips.cc/paper/2019/file/d3d80b656929a5bc0fa34381bf42fbdd-Paper.pdf,214.pdf
215,215,Large Memory Layers with Product Keys,nips.cc/media/neurips-2019/Slides/15837.pdf,proceedings.neurips.cc/paper/2019/file/9d8df73a3cfbf3c5b47bc9b50f214aff-Paper.pdf,215.pdf
216,216,Surfing: Iterative Optimization Over Incrementally Trained Deep Networks,nips.cc/media/neurips-2019/Slides/15781.pdf,proceedings.neurips.cc/paper/2019/file/e345fac6bc5c868f0222430c733fa26e-Paper.pdf,216.pdf
217,217,Quadratic Video Interpolation,nips.cc/media/neurips-2019/Slides/15783.pdf,proceedings.neurips.cc/paper/2019/file/d045c59a90d7587d8d671b5f5aec4e7c-Paper.pdf,217.pdf
218,218,KerGM: Kernelized Graph Matching,nips.cc/media/neurips-2019/Slides/15727.pdf,proceedings.neurips.cc/paper/2019/file/cd63a3eec3319fd9c84c942a08316e00-Paper.pdf,218.pdf
219,219,"N-Gram Graph: Simple Unsupervised Representation for Graphs, with Applications to Molecules",nips.cc/media/Slides/nips/2019/westexhibitionhalla(12-15-50)-12-16-45-15840-n-gram_graph_s.pdf,proceedings.neurips.cc/paper/2019/file/2f3926f0a9613f3c3cc21d52a3cdb4d9-Paper.pdf,219.pdf
220,220,Training Image Estimators without Image Ground Truth,nips.cc/media/neurips-2019/Slides/15784.pdf,proceedings.neurips.cc/paper/2019/file/0ed9422357395a0d4879191c66f4faa2-Paper.pdf,220.pdf
221,221,Wasserstein Weisfeiler-Lehman Graph Kernels,nips.cc/media/neurips-2019/Slides/15728.pdf,proceedings.neurips.cc/paper/2019/file/73fed7fd472e502d8908794430511f4d-Paper.pdf,221.pdf
222,222,Private Stochastic Convex Optimization with Optimal Rates,nips.cc/media/neurips-2019/Slides/15896.pdf,proceedings.neurips.cc/paper/2019/file/3bd8fdb090f1f5eb66a00c84dbc5ad51-Paper.pdf,222.pdf
223,223,Practical Differentially Private Top-k Selection with Pay-what-you-get Composition,nips.cc/media/neurips-2019/Slides/15897.pdf,proceedings.neurips.cc/paper/2019/file/b139e104214a08ae3f2ebcce149cdf6e-Paper.pdf,223.pdf
224,224,Cormorant: Covariant Molecular Neural Networks,people.cs.uchicago.edu/~hytruongson/Cormorant_NeurIPS_2019.pdf,proceedings.neurips.cc/paper/2019/file/03573b32b2746e6e8ca98b9123f2249b-Paper.pdf,224.pdf
225,225,Reflection Separation using a Pair of Unpolarized and Polarized Images,nips.cc/media/neurips-2019/Slides/15786.pdf,proceedings.neurips.cc/paper/2019/file/d47bf0af618a3523a226ed7cada85ce3-Paper.pdf,225.pdf
226,226,Comparing distributions: $\ell_1$ geometry improves kernel two-sample testing,nips.cc/media/neurips-2019/Slides/15730.pdf,proceedings.neurips.cc/paper/2019/file/0e2db0cb2c4645904a054261104b7a14-Paper.pdf,226.pdf
227,227,Differentially Private Markov Chain Monte Carlo,nips.cc/media/neurips-2019/Slides/15898.pdf,proceedings.neurips.cc/paper/2019/file/074177d3eb6371e32c16c55a3b8f706b-Paper.pdf,227.pdf
228,228,On Distributed Averaging for Stochastic k-PCA,www.cs.utah.edu/~pruthuvi/presentations/dist-stochastic-k-pca.pdf,proceedings.neurips.cc/paper/2019/file/148148d62be67e0916a833931bd32b26-Paper.pdf,228.pdf
229,229,No Pressure! Addressing the Problem of Local Minima in Manifold Learning Algorithms,eng.ucmerced.edu/people/vladymyrov/pp_slides.pdf,proceedings.neurips.cc/paper/2019/file/b3967a0e938dc2a6340e258630febd5a-Paper.pdf,229.pdf
230,230,Subspace Detours: Building Transport Plans that are Optimal on Subspace Projections,borismuzellec.github.io/publications/slides_subspace_detours.pdf,proceedings.neurips.cc/paper/2019/file/f9beb1e831faf6aaec2a5cecaf1af293-Paper.pdf,230.pdf
231,231,Dying Experts: Efficient Algorithms with Optimal Regret Bounds,web.uvic.ca/~nmehta/dying_experts_neurips2019_slides.pdf,proceedings.neurips.cc/paper/2019/file/151de84cca69258b17375e2f44239191-Paper.pdf,231.pdf
232,232,CPM-Nets: Cross Partial Multi-View Networks,github.com/hanmenghan/CPM_Nets/raw/master/slides/CPM-Nets%20Cross%20Partial%20Multi-View%20Networks.pdf,proceedings.neurips.cc/paper/2019/file/11b9842e0a271ff252c1903e7132cd68-Paper.pdf,232.pdf
233,233,Algorithmic Guarantees for Inverse Imaging with Untrained Network Priors,gaurijagatap.github.io/assets/NeurIPS19slides.pdf,proceedings.neurips.cc/paper/2019/file/831b342d8a83408e5960e9b0c5f31f0c-Paper.pdf,233.pdf
234,234,Screening Sinkhorn Algorithm for Regularized Optimal Transport,mzalaya.github.io/files/papers/screenkhorn_slides_neurips.pdf,proceedings.neurips.cc/paper/2019/file/95688ba636a4720a85b3634acfec8cdd-Paper.pdf,234.pdf
235,235,Solving graph compression via optimal transport,www.mit.edu/~vgarg/OTCSlides.pdf,proceedings.neurips.cc/paper/2019/file/8fc983a91396319d8c394084e2d749d7-Paper.pdf,235.pdf
236,236,Understanding Sparse JL for Feature Hashing,mjagadeesan.github.io/NeurIPSSlides.pdf,proceedings.neurips.cc/paper/2019/file/502cc2c94be1a7c4ca7ef25b8b50bc04-Paper.pdf,236.pdf
237,237,"Search-Guided, Lightly-Supervised Training of Structured Prediction Energy Networks",rooshenas.github.io/files/sg-spen-slides.pdf,proceedings.neurips.cc/paper/2019/file/c82b013313066e0702d58dc70db033ca-Paper.pdf,237.pdf
