,index,title,slide_url,paper_url,filename
154,154,Latent Equilibrium: A unified learning theory for arbitrarily fast computation with arbitrarily slow neurons,nips.cc/media/neurips-2021/Slides/27114.pdf,openreview.net/pdf?id=an8FSGbuCw,154.pdf
155,155,Probabilistic Entity Representation Model for Reasoning over Knowledge Graphs,nips.cc/media/neurips-2021/Slides/28532.pdf,openreview.net/pdf?id=ACV8iBHtbR,155.pdf
156,156,Learning Causal Semantic Representation for Out-of-Distribution Prediction,nips.cc/media/neurips-2021/Slides/27172.pdf,openreview.net/pdf?id=-msETI57gCH,156.pdf
157,157,Learnability of Linear Thresholds from Label Proportions,nips.cc/media/neurips-2021/Slides/26900.pdf,openreview.net/pdf?id=5BnaKeEwuYk,157.pdf
158,158,Modality-Agnostic Topology Aware Localization,nips.cc/media/neurips-2021/Slides/28423.pdf,openreview.net/pdf?id=3v6n7458GAq,158.pdf
159,159,Action-guided 3D Human Motion Prediction,nips.cc/media/neurips-2021/Slides/27231.pdf,openreview.net/pdf?id=ffj1YFEMqvn,159.pdf
160,160,Differentiable Learning Under Triage,nips.cc/media/neurips-2021/Slides/28375.pdf,openreview.net/pdf?id=bdA60x7yG0T,160.pdf
161,161,TestRank: Bringing Order into Unlabeled Test Instances for Deep Learning Tasks,nips.cc/media/neurips-2021/Slides/27266.pdf,openreview.net/pdf?id=W-agFo22-TS,161.pdf
162,162,Learning to dehaze with polarization,nips.cc/media/neurips-2021/Slides/27861_jl7iVYK.pdf,openreview.net/pdf?id=Ua9Vi0QqwD4,162.pdf
163,163,Differentiable Synthesis of Program Architectures,nips.cc/media/neurips-2021/Slides/26595.pdf,openreview.net/pdf?id=ivXd1iOKx9M,163.pdf
164,164,Few-Shot Object Detection via Association and DIscrimination,nips.cc/media/neurips-2021/Slides/28320.pdf,openreview.net/pdf?id=XjIm8hOCxTm,164.pdf
165,165,Coarse-to-fine Animal Pose and Shape Estimation,nips.cc/media/neurips-2021/Slides/28324.pdf,openreview.net/pdf?id=HxuQiq1SnyS,165.pdf
166,166,VAST: Value Function Factorization with Variable Agent Sub-Teams,nips.cc/media/neurips-2021/Slides/27293.pdf,openreview.net/pdf?id=hyJKKIhfxxT,166.pdf
167,167,Distilling Object Detectors with Feature Richness,nips.cc/media/neurips-2021/Slides/28209.pdf,openreview.net/pdf?id=_bOfK2k_7R,167.pdf
168,168,The Image Local Autoregressive Transformer,nips.cc/media/neurips-2021/Slides/28233.pdf,openreview.net/pdf?id=6mEWjDYJeE-,168.pdf
169,169,Using Random Effects to Account for High-Cardinality Categorical Features and Repeated Measures in Deep Neural Networks,nips.cc/media/neurips-2021/Slides/28784.pdf,openreview.net/pdf?id=8hLuUnBwfM2,169.pdf
170,170,All Tokens Matter: Token Labeling for Training Better Vision Transformers,nips.cc/media/neurips-2021/Slides/28187.pdf,openreview.net/pdf?id=2vubO341F_E,170.pdf
171,171,Shape from Blur: Recovering Textured 3D Shape and Motion of Fast Moving Objects,nips.cc/media/neurips-2021/Slides/27362.pdf,openreview.net/pdf?id=CyZF4CLnQ8D,171.pdf
172,172,FlexMatch: Boosting Semi-Supervised Learning with Curriculum Pseudo Labeling,nips.cc/media/neurips-2021/Slides/27400.pdf,openreview.net/pdf?id=3qMwV98zLIk,172.pdf
173,173,Interpreting Representation Quality of DNNs for 3D Point Cloud Processing,nips.cc/media/neurips-2021/Slides/27421.pdf,openreview.net/pdf?id=QMG2bzvk5HV,173.pdf
174,174,Distilling Image Classifiers in Object Detectors,nips.cc/media/neurips-2021/Slides/27445.pdf,openreview.net/pdf?id=tCYjE8Pf2Zg,174.pdf
175,175,Learning Conjoint Attentions for Graph Neural Nets,nips.cc/media/neurips-2021/Slides/27485.pdf,openreview.net/pdf?id=SMU_hbhhEQ,175.pdf
176,176,Hard-Attention for Scalable Image Classification,nips.cc/media/neurips-2021/Slides/27493.pdf,openreview.net/pdf?id=_6DawVPqyl,176.pdf
177,177,Shape your Space: A Gaussian Mixture Regularization Approach to Deterministic Autoencoders,nips.cc/media/neurips-2021/Slides/27498_iDCWAUN.pdf,openreview.net/pdf?id=WybjTtCKfGi,177.pdf
178,178,Fast Abductive Learning by Similarity-based Consistency Optimization,nips.cc/media/neurips-2021/Slides/27930.pdf,openreview.net/pdf?id=UMrf6F4Tg9c,178.pdf
179,179,"PTR: A Benchmark for Part-based Conceptual, Relational, and Physical Reasoning",nips.cc/media/neurips-2021/Slides/26694.pdf,openreview.net/pdf?id=dTp-VUFDIB,179.pdf
180,180,MixACM: Mixup-Based Robustness Transfer via Distillation of Activated Channel Maps,nips.cc/media/neurips-2021/Slides/27536.pdf,openreview.net/pdf?id=NrEwQwhPODl,180.pdf
181,181,Towards a Unified Game-Theoretic View of Adversarial Perturbations and Robustness,nips.cc/media/neurips-2021/Slides/27564.pdf,openreview.net/pdf?id=fMaIxda5Y6K,181.pdf
182,182,Towards Efficient and Effective Adversarial Training,nips.cc/media/neurips-2021/Slides/26270.pdf,openreview.net/pdf?id=kuK2VARZGnI,182.pdf
183,183,Variance-Aware Off-Policy Evaluation with Linear Function Approximation,nips.cc/media/neurips-2021/Slides/28068.pdf,openreview.net/pdf?id=FKmcLhJ4mn,183.pdf
184,184,ResNEsts and DenseNEsts: Block-based DNN Models with Improved Representation Guarantees,nips.cc/media/neurips-2021/Slides/26473_daF4xSe.pdf,openreview.net/pdf?id=IROqhpEha8,184.pdf
185,185,A Law of Iterated Logarithm for Multi-Agent Reinforcement Learning,nips.cc/media/neurips-2021/Slides/26344.pdf,openreview.net/pdf?id=6veB3MCD-bu,185.pdf
186,186,SEAL: Self-supervised Embodied Active Learning using Exploration and 3D Consistency,nips.cc/media/neurips-2021/Slides/26316.pdf,openreview.net/pdf?id=guHXB1dcD3l,186.pdf
187,187,Topological Detection of Trojaned Neural Networks,nips.cc/media/neurips-2021/Slides/26328.pdf,openreview.net/pdf?id=1r2EannVuIA,187.pdf
188,188,Multiple Descent: Design Your Own Generalization Curve,nips.cc/media/neurips-2021/Slides/28501.pdf,openreview.net/pdf?id=rh0vIXw6i33,188.pdf
189,189,SADGA: Structure-Aware Dual Graph Aggregation Network for Text-to-SQL,nips.cc/media/neurips-2021/Slides/26032.pdf,openreview.net/pdf?id=NJg6R1ATGpe,189.pdf
190,190,On the Value of Interaction and Function Approximation in Imitation Learning,nips.cc/media/neurips-2021/Slides/27828.pdf,openreview.net/pdf?id=Xa9Ba6NsJ6,190.pdf
191,191,Best of Both Worlds: Practical and Theoretically Optimal Submodular Maximization in Parallel,nips.cc/media/neurips-2021/Slides/27955.pdf,openreview.net/pdf?id=Ri2G086_3v,191.pdf
192,192,Reinforcement Learning in Linear MDPs: Constant Regret and Representation Selection,nips.cc/media/neurips-2021/Slides/25964.pdf,openreview.net/pdf?id=t0r2M-ndcaJ,192.pdf
193,193,Particle Dual Averaging: Optimization of Mean Field Neural Network with Global Convergence Rate Analysis,nips.cc/media/neurips-2021/Slides/26255.pdf,openreview.net/pdf?id=jbcRU9dkxs,193.pdf
194,194,Scaling Neural Tangent Kernels via Sketching and Random Features,nips.cc/media/neurips-2021/Slides/28204.pdf,openreview.net/pdf?id=vIRFiA658rh,194.pdf
195,195,Bridging Offline Reinforcement Learning and Imitation Learning: A Tale of Pessimism,nips.cc/media/neurips-2021/Slides/27227.pdf,openreview.net/pdf?id=G8A_Nl0yim6,195.pdf
196,196,Class-Disentanglement and Applications in Adversarial Detection and Defense,nips.cc/media/neurips-2021/Slides/26667.pdf,openreview.net/pdf?id=jFMzBeLyTc0,196.pdf
197,197,On the Stochastic Stability of Deep Markov Models,nips.cc/media/neurips-2021/Slides/28603.pdf,openreview.net/pdf?id=Z2ZWIvNeVUl,197.pdf
198,198,Robust Optimization for Multilingual Translation with Imbalanced Data,nips.cc/media/neurips-2021/Slides/28610.pdf,openreview.net/pdf?id=Rv3vp-JDUSJ,198.pdf
199,199,CO-PILOT: COllaborative Planning and reInforcement Learning On sub-Task curriculum,nips.cc/media/neurips-2021/Slides/27447.pdf,openreview.net/pdf?id=uz_2t6VZby,199.pdf
200,200,NAS-Bench-x11 and the Power of Learning Curves,nips.cc/media/neurips-2021/Slides/26647.pdf,openreview.net/pdf?id=V8PcLz1NoQ0,200.pdf
201,201,Lifelong Domain Adaptation via Consolidated Internal Distribution,nips.cc/media/neurips-2021/Slides/28015_kt0kTnC.pdf,openreview.net/pdf?id=lpW-UP8VKcg,201.pdf
202,202,Open Rule Induction,nips.cc/media/neurips-2021/Slides/27468_rotF5wV.pdf,openreview.net/pdf?id=Tku-9lhJC5,202.pdf
203,203,TransMIL: Transformer based Correlated Multiple Instance Learning for Whole Slide Image Classification,nips.cc/media/neurips-2021/Slides/28801.pdf,openreview.net/pdf?id=LKUfuWxajHc,203.pdf
204,204,CHIP: CHannel Independence-based Pruning for Compact Neural Networks,nips.cc/media/neurips-2021/Slides/25920.pdf,openreview.net/pdf?id=EmeWbcWORRg,204.pdf
205,205,Training Feedback Spiking Neural Networks by Implicit Differentiation on the Equilibrium State,nips.cc/media/neurips-2021/Slides/28803.pdf,openreview.net/pdf?id=f2Llmm_z5Sm,205.pdf
206,206,Neural Bellman-Ford Networks: A General Graph Neural Network Framework for Link Prediction,nips.cc/media/neurips-2021/Slides/27591.pdf,openreview.net/pdf?id=DEsIX_D_vR,206.pdf
207,207,How Modular should Neural Module Networks Be for Systematic Generalization?,nips.cc/media/neurips-2021/Slides/26740.pdf,openreview.net/pdf?id=dwY40cSK-dt,207.pdf
208,208,Diversity Enhanced Active Learning with Strictly Proper Scoring Rules,nips.cc/media/neurips-2021/Slides/27673.pdf,openreview.net/pdf?id=S74dteBBSVO,208.pdf
209,209,Evaluating Efficient Performance Estimators of Neural Architectures,nips.cc/media/neurips-2021/Slides/26776.pdf,openreview.net/pdf?id=Esd7tGH3Spl,209.pdf
210,210,Federated Split Task-Agnostic  Vision Transformer for COVID-19 CXR Diagnosis,nips.cc/media/neurips-2021/Slides/27669.pdf,openreview.net/pdf?id=Ggikq6Tdxch,210.pdf
211,211,Posterior Collapse and Latent Variable Non-identifiability,nips.cc/media/neurips-2021/Slides/27931.pdf,openreview.net/pdf?id=ejAu7ugNj_M,211.pdf
212,212,Adversarial Attack Generation Empowered by Min-Max Optimization,nips.cc/media/neurips-2021/Slides/27929.pdf,openreview.net/pdf?id=xlNpxfGMTTu,212.pdf
213,213,Efficient Mirror Descent Ascent Methods for Nonsmooth Minimax Problems,nips.cc/media/neurips-2021/Slides/26760.pdf,openreview.net/pdf?id=3EuMT2Lqn4q,213.pdf
214,214,Neural Active Learning with Performance Guarantees,nips.cc/media/neurips-2021/Slides/26787.pdf,openreview.net/pdf?id=iPHnzuU6S94,214.pdf
215,215,A Consciousness-Inspired Planning Agent for Model-Based Reinforcement Learning,nips.cc/media/neurips-2021/Slides/28261.pdf,openreview.net/pdf?id=jh1lAmTMOJp,215.pdf
216,216,Counterbalancing Learning and Strategic Incentives in Allocation Markets,nips.cc/media/neurips-2021/Slides/27049.pdf,openreview.net/pdf?id=vFKvKIwcHw9,216.pdf
217,217,Graph Neural Networks with Adaptive Residual,nips.cc/media/neurips-2021/Slides/26726_1Q9VQuQ.pdf,openreview.net/pdf?id=hfkER_KJiNw,217.pdf
218,218,TNASP: A Transformer-based NAS Predictor with a Self-evolution Framework,nips.cc/media/neurips-2021/Slides/26469.pdf,openreview.net/pdf?id=_aJnkoYKj6s,218.pdf
219,219,Permuton-induced Chinese Restaurant Process,nips.cc/media/neurips-2021/Slides/26599.pdf,openreview.net/pdf?id=hhkyM3ib9e6,219.pdf
220,220,Fault-Tolerant Federated Reinforcement Learning with Theoretical Guarantee,nips.cc/media/neurips-2021/Slides/28144.pdf,openreview.net/pdf?id=ospGnpuf6L,220.pdf
221,221,"Three Operator Splitting with Subgradients, Stochastic Gradients, and Adaptive Learning Rates",nips.cc/media/neurips-2021/Slides/27232_2HsARCH.pdf,openreview.net/pdf?id=crnXK0jC2F,221.pdf
222,222,Differentiable Quality Diversity,nips.cc/media/neurips-2021/Slides/27402.pdf,openreview.net/pdf?id=uJGObgFU0lU,222.pdf
223,223,A Convergence Analysis of Gradient Descent on Graph Neural Networks,nips.cc/media/neurips-2021/Slides/27132.pdf,openreview.net/pdf?id=vCWztO0ppL,223.pdf
224,224,Reliable and Trustworthy Machine Learning for Health Using Dataset Shift Detection,nips.cc/media/neurips-2021/Slides/28470.pdf,openreview.net/pdf?id=hNMOSUxE8o6,224.pdf
225,225,PlayVirtual: Augmenting Cycle-Consistent Virtual Trajectories for Reinforcement Learning,nips.cc/media/neurips-2021/Slides/26236.pdf,openreview.net/pdf?id=GSHFVNejxs7,225.pdf
226,226,Integrating Tree Path in Transformer for Code Representation,nips.cc/media/neurips-2021/Slides/26141.pdf,openreview.net/pdf?id=kavMEjaWuGkK,226.pdf
227,227,Analyzing the Generalization Capability of SGLD Using Properties of Gaussian Channels,nips.cc/media/neurips-2021/Slides/28080.pdf,openreview.net/pdf?id=t-7Jx48oaG,227.pdf
228,228,ImageBART: Bidirectional Context with Multinomial Diffusion for Autoregressive Image Synthesis,nips.cc/media/neurips-2021/Slides/26261.pdf,openreview.net/pdf?id=-1AAgrS5FF,228.pdf
229,229,Hessian Eigenspectra of More Realistic Nonlinear Models,nips.cc/media/neurips-2021/Slides/27972.pdf,openreview.net/pdf?id=o-RYNVOlxA8,229.pdf
230,230,Faster Non-asymptotic Convergence for Double Q-learning,nips.cc/media/neurips-2021/Slides/26004.pdf,openreview.net/pdf?id=ZLwBKuGlY_,230.pdf
231,231,CorticalFlow: A Diffeomorphic Mesh Transformer Network for Cortical Surface Reconstruction,nips.cc/media/neurips-2021/Slides/26047.pdf,openreview.net/pdf?id=wDI6CNTR3yP,231.pdf
232,232,Bridging the Gap Between Practice and PAC-Bayes Theory in Few-Shot Meta-Learning,nips.cc/media/neurips-2021/Slides/28476.pdf,openreview.net/pdf?id=4S4nbt-rD6,232.pdf
233,233,Fast Tucker Rank Reduction for Non-Negative Tensors Using Mean-Field Approximation,nips.cc/media/neurips-2021/Slides/27204.pdf,openreview.net/pdf?id=RwdHpzTTGl,233.pdf
234,234,NEO: Non Equilibrium Sampling on the Orbits of a Deterministic Transform,nips.cc/media/neurips-2021/Slides/27454.pdf,openreview.net/pdf?id=76tTYokjtG,234.pdf
235,235,Learning interaction rules from multi-animal trajectories via augmented behavioral models,nips.cc/media/neurips-2021/Slides/28837_KS6jfBC.pdf,openreview.net/pdf?id=aMxdmZTH8b,235.pdf
236,236,Universal Off-Policy Evaluation,nips.cc/media/neurips-2021/Slides/28799.pdf,openreview.net/pdf?id=09D1DIEHrJO,236.pdf
237,237,Tactical Optimism and Pessimism for Deep Reinforcement Learning,nips.cc/media/neurips-2021/Slides/28788.pdf,openreview.net/pdf?id=a4WgjcLeZIn,237.pdf
238,238,Width-based Lookaheads with Learnt Base Policies and Heuristics Over the Atari-2600 Benchmark,nips.cc/media/neurips-2021/Slides/27838.pdf,openreview.net/pdf?id=U0k2DVAED5,238.pdf
239,239,CANITA: Faster Rates for Distributed Convex Optimization with Communication Compression,nips.cc/media/neurips-2021/Slides/28335.pdf,openreview.net/pdf?id=eNB4WXnNczJ,239.pdf
240,240,Uncertainty-Driven Loss for Single Image Super-Resolution,nips.cc/media/neurips-2021/Slides/28304_H8hmaRK.pdf,openreview.net/pdf?id=MXmmuhJYPdU,240.pdf
241,241,"LLC: Accurate, Multi-purpose Learnt Low-dimensional Binary Codes",nips.cc/media/neurips-2021/Slides/28260.pdf,openreview.net/pdf?id=oiq92o1EFg1,241.pdf
242,242,Learning Interpretable Decision Rule Sets: A Submodular Optimization Approach,nips.cc/media/neurips-2021/Slides/28145.pdf,openreview.net/pdf?id=pZHGKM9mAp,242.pdf
243,243,Necessary and sufficient graphical conditions for optimal adjustment sets in causal graphical models with hidden variables,nips.cc/media/neurips-2021/Slides/28071.pdf,openreview.net/pdf?id=s6MWPKgL5XB,243.pdf
244,244,See More for Scene: Pairwise Consistency Learning for Scene Classification,nips.cc/media/neurips-2021/Slides/27937.pdf,openreview.net/pdf?id=NWYlZ5z8Q-R,244.pdf
245,245,Variational Automatic Curriculum Learning for Sparse-Reward Cooperative Multi-Agent Problems,nips.cc/media/neurips-2021/Slides/27914.pdf,openreview.net/pdf?id=zlhpIYub2d0,245.pdf
246,246,Graphical Models in Heavy-Tailed Markets,nips.cc/media/neurips-2021/Slides/27885.pdf,openreview.net/pdf?id=w1FvEPcwTnI,246.pdf
247,247,Deep Contextual Video Compression,nips.cc/media/neurips-2021/Slides/27854.pdf,openreview.net/pdf?id=evqzNxmXsl3,247.pdf
248,248,Anti-Backdoor Learning: Training Clean Models on Poisoned Data,nips.cc/media/neurips-2021/Slides/27835.pdf,openreview.net/pdf?id=cAw860ncLRW,248.pdf
249,249,What can linearized neural networks actually say about generalization?,nips.cc/media/neurips-2021/Slides/27721.pdf,openreview.net/pdf?id=KLS346_Asf,249.pdf
250,250,Counterexample Guided RL Policy Refinement Using Bayesian Optimization,nips.cc/media/neurips-2021/Slides/27698.pdf,openreview.net/pdf?id=bayZPpw9lM,250.pdf
251,251,Adversarial Reweighting for Partial Domain Adaptation,nips.cc/media/neurips-2021/Slides/27601_6c3WB3e.pdf,openreview.net/pdf?id=f5liPryFRoA,251.pdf
252,252,From Canonical Correlation Analysis to Self-supervised Graph Neural Networks,nips.cc/media/neurips-2021/Slides/27548.pdf,openreview.net/pdf?id=X3TdREzbZN,252.pdf
253,253,Co-evolution Transformer for Protein Contact Prediction,nips.cc/media/neurips-2021/Slides/27506.pdf,openreview.net/pdf?id=PcpExudEmDd,253.pdf
254,254,Diversity Matters When Learning From Ensembles,nips.cc/media/neurips-2021/Slides/27367.pdf,openreview.net/pdf?id=f_eOQN87eXc,254.pdf
255,255,Scalable Quasi-Bayesian Inference for Instrumental Variable Regression,nips.cc/media/neurips-2021/Slides/28454.pdf,openreview.net/pdf?id=ngiUsn5EIt,255.pdf
256,256,Gradient Inversion with Generative Image Prior,nips.cc/media/neurips-2021/Slides/27238.pdf,openreview.net/pdf?id=x9jS8pX3dkx,256.pdf
257,257,Intermediate Layers Matter in Momentum Contrastive Self Supervised Learning,nips.cc/media/neurips-2021/Slides/27214.pdf,openreview.net/pdf?id=M5j42PvY65V,257.pdf
258,258,Manifold Topology Divergence: a Framework for Comparing Data Manifolds. ,nips.cc/media/neurips-2021/Slides/27062.pdf,openreview.net/pdf?id=Fj6kQJbHwM9,258.pdf
259,259,One Loss for All: Deep Hashing with a Single Cosine Similarity based Learning Objective,nips.cc/media/neurips-2021/Slides/26830.pdf,openreview.net/pdf?id=2pJZSVcSZz,259.pdf
260,260,Revisit Multimodal Meta-Learning through the Lens of Multi-Task Learning,nips.cc/media/neurips-2021/Slides/26742.pdf,openreview.net/pdf?id=V5prUHOrOP4,260.pdf
261,261,Transformers Generalize DeepSets and Can be Extended to Graphs & Hypergraphs,nips.cc/media/neurips-2021/Slides/26702_mMkVig1.pdf,openreview.net/pdf?id=scn3RYn1DYx,261.pdf
262,262,Overlapping Spaces for Compact Graph Representations,nips.cc/media/neurips-2021/Slides/26680.pdf,openreview.net/pdf?id=FFtcBBVIg1T,262.pdf
263,263,Group Equivariant Subsampling,nips.cc/media/neurips-2021/Slides/26549.pdf,openreview.net/pdf?id=CtaDl9L0bIQ,263.pdf
264,264,Understanding Negative Samples in Instance Discriminative Self-supervised Representation Learning,nips.cc/media/neurips-2021/Slides/27316.pdf,openreview.net/pdf?id=pZ5X_svdPQ,264.pdf
265,265,Fast Pure Exploration via Frank-Wolfe,nips.cc/media/neurips-2021/Slides/26676.pdf,openreview.net/pdf?id=cD2Ls4qXTc,265.pdf
266,266,Detecting Individual Decision-Making Style: Exploring Behavioral Stylometry in Chess,nips.cc/media/neurips-2021/Slides/33030.pdf,proceedings.neurips.cc/paper/2021/file/ccf8111910291ba472b385e9c5f59099-Paper.pdf,266.pdf
267,267,Shape As Points: A Differentiable Poisson Solver,nips.cc/media/neurips-2021/Slides/27749.pdf,openreview.net/pdf?id=Ecuu521mPpG,267.pdf
268,268,Learning Policies with Zero or Bounded Constraint Violation for Constrained MDPs,nips.cc/media/neurips-2021/Slides/26894.pdf,openreview.net/pdf?id=Nl7VO_Y7K4Q,268.pdf
269,269,Neural Trees for Learning on Graphs,nips.cc/media/neurips-2021/Slides/26857.pdf,openreview.net/pdf?id=UwSwML5iJkp,269.pdf
270,270,Efficient hierarchical Bayesian inference for spatio-temporal regression models in neuroimaging,nips.cc/media/neurips-2021/Slides/26345.pdf,openreview.net/pdf?id=kO3l8oz8EVP,270.pdf
271,271,Roto-translated Local Coordinate Frames For Interacting Dynamical Systems,nips.cc/media/neurips-2021/Slides/28076.pdf,openreview.net/pdf?id=c3RKZas9am,271.pdf
272,272,Federated Multi-Task Learning under a Mixture of Distributions,nips.cc/media/neurips-2021/Slides/26409.pdf,openreview.net/pdf?id=YCqx6zhEzRp,272.pdf
273,273,When in Doubt: Neural Non-Parametric Uncertainty Quantification for Epidemic Forecasting,nips.cc/media/neurips-2021/Slides/26418.pdf,openreview.net/pdf?id=CONAi0Bh26d,273.pdf
274,274,Robust and Decomposable Average Precision for Image Retrieval,nips.cc/media/neurips-2021/Slides/25918.pdf,openreview.net/pdf?id=VjQw3v3FpJx,274.pdf
275,275,A Central Limit Theorem for Differentially Private Query Answering,nips.cc/media/neurips-2021/Slides/28364.pdf,openreview.net/pdf?id=YscYPF8bU13,275.pdf
276,276,Probabilistic Attention for Interactive Segmentation,nips.cc/media/neurips-2021/Slides/27979.pdf,openreview.net/pdf?id=JpDlWGTBHB,276.pdf
277,277,Detecting and Adapting to Irregular Distribution Shifts in Bayesian Online Learning,nips.cc/media/neurips-2021/Slides/27983.pdf,openreview.net/pdf?id=-440wKL2oJV,277.pdf
278,278,A/B Testing for Recommender Systems in a Two-sided Marketplace,nips.cc/media/neurips-2021/Slides/27986.pdf,openreview.net/pdf?id=GOnkx08Gm6,278.pdf
279,279,Differentiable Unsupervised Feature Selection based on a Gated Laplacian,nips.cc/media/neurips-2021/Slides/28067.pdf,openreview.net/pdf?id=OUH25e12YyH,279.pdf
280,280,Faster Neural Network Training with Approximate Tensor Operations,nips.cc/media/neurips-2021/Slides/27404.pdf,openreview.net/pdf?id=Rz-hPxb6ODl,280.pdf
281,281,Directed Probabilistic Watershed,nips.cc/media/neurips-2021/Slides/27357.pdf,openreview.net/pdf?id=fzkU-UMKJIv,281.pdf
282,282, Boosted CVaR Classification,nips.cc/media/neurips-2021/Slides/28139.pdf,openreview.net/pdf?id=INsYqFjBWnF,282.pdf
283,283,Exploration-Exploitation in Multi-Agent Competition: Convergence with Bounded Rationality,nips.cc/media/neurips-2021/Slides/27212.pdf,openreview.net/pdf?id=OSLVL-tIBei,283.pdf
284,284,Conformal Bayesian Computation,nips.cc/media/neurips-2021/Slides/28316.pdf,openreview.net/pdf?id=e95xWqO7ehi,284.pdf
285,285,Fair Classification with Adversarial Perturbations,nips.cc/media/neurips-2021/Slides/26603.pdf,openreview.net/pdf?id=LEqVjnffcWo,285.pdf
286,286,Risk-Aware Transfer in Reinforcement Learning using Successor Features,nips.cc/media/neurips-2021/Slides/28397.pdf,openreview.net/pdf?id=a_f_NR8mMr9,286.pdf
287,287,Good Classification Measures and How to Find Them,nips.cc/media/neurips-2021/Slides/26437.pdf,openreview.net/pdf?id=TLXpi2j6F7,287.pdf
288,288,Recovery Analysis for Plug-and-Play Priors using the Restricted Eigenvalue Condition,nips.cc/media/neurips-2021/Slides/27166.pdf,openreview.net/pdf?id=a62JHQKHVv,288.pdf
289,289,Joint Inference for Neural Network Depth and Dropout Regularization,nips.cc/media/neurips-2021/Slides/27292.pdf,openreview.net/pdf?id=S5LLQZ-yUP,289.pdf
290,290,Lattice partition recovery with dyadic CART,nips.cc/media/neurips-2021/Slides/28585.pdf,openreview.net/pdf?id=yITJ6t31eAE,290.pdf
291,291,TokenLearner: Adaptive Space-Time Tokenization for Videos,nips.cc/media/neurips-2021/Slides/26578.pdf,openreview.net/pdf?id=z-l1kpDXs88,291.pdf
292,292,Exact Privacy Guarantees for Markov Chain Implementations of the Exponential Mechanism with Artificial Atoms,nips.cc/media/neurips-2021/Slides/28786.pdf,openreview.net/pdf?id=SbGpYmQHlS8,292.pdf
293,293,Analyzing the Confidentiality of Undistillable Teachers in Knowledge Distillation,nips.cc/media/neurips-2021/Slides/27315.pdf,openreview.net/pdf?id=Laz0L5tjml,293.pdf
294,294,Scalable Inference of Sparsely-changing Gaussian Markov Random Fields ,nips.cc/media/neurips-2021/Slides/28823.pdf,openreview.net/pdf?id=Krtz-LgTYIt,294.pdf
295,295,Learning Gaussian Mixtures with Generalized Linear Models: Precise Asymptotics in High-dimensions,nips.cc/media/neurips-2021/Slides/27518.pdf,openreview.net/pdf?id=j3eGyNMPvh,295.pdf
296,296,XCiT: Cross-Covariance Image Transformers,nips.cc/media/neurips-2021/Slides/26881.pdf,openreview.net/pdf?id=kzPtpIpF8o,296.pdf
297,297,On the Periodic Behavior of Neural Network Training with Batch Normalization and Weight Decay,nips.cc/media/neurips-2021/Slides/26875.pdf,openreview.net/pdf?id=B6uDDaDoW4a,297.pdf
298,298,Retiring Adult: New Datasets for Fair Machine Learning,nips.cc/media/neurips-2021/Slides/26854.pdf,openreview.net/pdf?id=bYi_2708mKK,298.pdf
299,299,TAAC: Temporally Abstract Actor-Critic for Continuous Control,nips.cc/media/neurips-2021/Slides/28750.pdf,openreview.net/pdf?id=PCLsRp_4R7C,299.pdf
300,300,End-to-End Weak Supervision,nips.cc/media/neurips-2021/Slides/27757.pdf,openreview.net/pdf?id=gbcsmD3Iznu,300.pdf
301,301,Learning to Synthesize Programs as Interpretable and Generalizable Policies,nips.cc/media/neurips-2021/Slides/26528.pdf,openreview.net/pdf?id=wP9twkexC3V,301.pdf
302,302,Curriculum Offline Imitating Learning,nips.cc/media/neurips-2021/Slides/26824.pdf,openreview.net/pdf?id=q6Kknb68dQf,302.pdf
303,303,Noisy Recurrent Neural Networks,nips.cc/media/neurips-2021/Slides/28412.pdf,openreview.net/pdf?id=mf9XiRCEgZu,303.pdf
304,304,Neural-PIL: Neural Pre-Integrated Lighting for Reflectance Decomposition,nips.cc/media/neurips-2021/Slides/26700.pdf,openreview.net/pdf?id=fATZNtA1-V0,304.pdf
305,305,Topological Attention for Time Series Forecasting,nips.cc/media/neurips-2021/Slides/26763.pdf,openreview.net/pdf?id=Xl1Z1L9DBIJ,305.pdf
306,306,Settling the Variance of Multi-Agent Policy Gradients,nips.cc/media/neurips-2021/Slides/26932_qHiBSbn.pdf,openreview.net/pdf?id=jI97GGA0H_,306.pdf
307,307,Slow Learning and Fast Inference: Efficient Graph Similarity Computation via Knowledge Distillation,nips.cc/media/neurips-2021/Slides/26151.pdf,openreview.net/pdf?id=Q4SdMvWMxb,307.pdf
308,308,Outcome-Driven Reinforcement Learning via Variational Inference,nips.cc/media/neurips-2021/Slides/26705.pdf,openreview.net/pdf?id=4bzanicqvy8,308.pdf
309,309,DRIVE: One-bit Distributed Mean Estimation,nips.cc/media/neurips-2021/Slides/27677.pdf,openreview.net/pdf?id=KXRTmcv3dQ8,309.pdf
310,310,Local policy search with Bayesian optimization,nips.cc/media/neurips-2021/Slides/27748.pdf,openreview.net/pdf?id=jgMyg3KkDb,310.pdf
311,311,Disentangling Identifiable Features from Noisy Data with Structured Nonlinear ICA,nips.cc/media/neurips-2021/Slides/27606.pdf,openreview.net/pdf?id=52XXcK8jY0J,311.pdf
312,312,Widening the Pipeline in Human-Guided Reinforcement Learning with Explanation and Context-Aware Data Augmentation,nips.cc/media/neurips-2021/Slides/27798_QfPU6Id.pdf,openreview.net/pdf?id=SEz-FQltAYN,312.pdf
